nginx-1  | 172.19.0.1 - GET /npm HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=- uri="/npm" args="-"
nginx-1  | 172.19.0.1 - GET /@algolia/ingestion/-/ingestion-1.35.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@algolia/ingestion/-/ingestion-1.35.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@angular-devkit/architect/-/architect-0.2003.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@angular-devkit/architect/-/architect-0.2003.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@angular-devkit/schematics/-/schematics-20.3.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@angular-devkit/schematics/-/schematics-20.3.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@angular/compiler-cli/-/compiler-cli-20.3.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@angular/compiler-cli/-/compiler-cli-20.3.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@angular-devkit/core/-/core-20.3.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@angular-devkit/core/-/core-20.3.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@algolia/monitoring/-/monitoring-1.35.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@algolia/monitoring/-/monitoring-1.35.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@angular/common/-/common-20.3.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@angular/common/-/common-20.3.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@angular/router/-/router-20.3.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@angular/router/-/router-20.3.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /string-width/-/string-width-4.2.3.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/string-width/-/string-width-4.2.3.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@angular/compiler/-/compiler-20.3.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@angular/compiler/-/compiler-20.3.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@algolia/client-search/-/client-search-5.35.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@algolia/client-search/-/client-search-5.35.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@algolia/recommend/-/recommend-5.35.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@algolia/recommend/-/recommend-5.35.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /strip-ansi/-/strip-ansi-6.0.1.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/strip-ansi/-/strip-ansi-6.0.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@algolia/client-personalization/-/client-personalization-5.35.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@algolia/client-personalization/-/client-personalization-5.35.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /strip-ansi/-/strip-ansi-6.0.1.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/strip-ansi/-/strip-ansi-6.0.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /is-fullwidth-code-point/-/is-fullwidth-code-point-3.0.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/is-fullwidth-code-point/-/is-fullwidth-code-point-3.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /emoji-regex/-/emoji-regex-8.0.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/emoji-regex/-/emoji-regex-8.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /is-fullwidth-code-point/-/is-fullwidth-code-point-3.0.0.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/is-fullwidth-code-point/-/is-fullwidth-code-point-3.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@algolia/client-common/-/client-common-5.35.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@algolia/client-common/-/client-common-5.35.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /string-width/-/string-width-4.2.3.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/string-width/-/string-width-4.2.3.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@algolia/client-query-suggestions/-/client-query-suggestions-5.35.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@algolia/client-query-suggestions/-/client-query-suggestions-5.35.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@algolia/client-abtesting/-/client-abtesting-5.35.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@algolia/client-abtesting/-/client-abtesting-5.35.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /ansi-styles/-/ansi-styles-4.3.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/ansi-styles/-/ansi-styles-4.3.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /ansi-regex/-/ansi-regex-5.0.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/ansi-regex/-/ansi-regex-5.0.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /ansi-regex/-/ansi-regex-5.0.1.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/ansi-regex/-/ansi-regex-5.0.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /emoji-regex/-/emoji-regex-8.0.0.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/emoji-regex/-/emoji-regex-8.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /content-type/-/content-type-2.0.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/content-type/-/content-type-2.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /ansi-regex/-/ansi-regex-5.0.1.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/ansi-regex/-/ansi-regex-5.0.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@algolia/client-insights/-/client-insights-5.35.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@algolia/client-insights/-/client-insights-5.35.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /strip-ansi/-/strip-ansi-6.0.1.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/strip-ansi/-/strip-ansi-6.0.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /yallist/-/yallist-4.0.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/yallist/-/yallist-4.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /is-fullwidth-code-point/-/is-fullwidth-code-point-3.0.0.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/is-fullwidth-code-point/-/is-fullwidth-code-point-3.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /minizlib/-/minizlib-2.1.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/minizlib/-/minizlib-2.1.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /minipass/-/minipass-3.3.6.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/minipass/-/minipass-3.3.6.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /minipass/-/minipass-5.0.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/minipass/-/minipass-5.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@algolia/abtesting/-/abtesting-1.1.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@algolia/abtesting/-/abtesting-1.1.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /fs-minipass/-/fs-minipass-2.1.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/fs-minipass/-/fs-minipass-2.1.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@algolia/client-analytics/-/client-analytics-5.35.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@algolia/client-analytics/-/client-analytics-5.35.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /lru-cache/-/lru-cache-10.4.3.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/lru-cache/-/lru-cache-10.4.3.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /source-map/-/source-map-0.6.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/source-map/-/source-map-0.6.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /entities/-/entities-8.0.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/entities/-/entities-8.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /npm-package-arg/-/npm-package-arg-12.0.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/npm-package-arg/-/npm-package-arg-12.0.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /hosted-git-info/-/hosted-git-info-8.1.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/hosted-git-info/-/hosted-git-info-8.1.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /hosted-git-info/-/hosted-git-info-8.1.0.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/hosted-git-info/-/hosted-git-info-8.1.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /entities/-/entities-6.0.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/entities/-/entities-6.0.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /lru-cache/-/lru-cache-10.4.3.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/lru-cache/-/lru-cache-10.4.3.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /hosted-git-info/-/hosted-git-info-8.1.0.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/hosted-git-info/-/hosted-git-info-8.1.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /@angular/core/-/core-20.3.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/@angular/core/-/core-20.3.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /yallist/-/yallist-4.0.0.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/yallist/-/yallist-4.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /proc-log/-/proc-log-6.1.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/proc-log/-/proc-log-6.1.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /minipass/-/minipass-3.3.6.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/minipass/-/minipass-3.3.6.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /which/-/which-5.0.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/which/-/which-5.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /minipass/-/minipass-3.3.6.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/minipass/-/minipass-3.3.6.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /yallist/-/yallist-4.0.0.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/yallist/-/yallist-4.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /minipass/-/minipass-3.3.6.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/minipass/-/minipass-3.3.6.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /yallist/-/yallist-4.0.0.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/yallist/-/yallist-4.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /yallist/-/yallist-5.0.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/yallist/-/yallist-5.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /isexe/-/isexe-3.1.5.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/isexe/-/isexe-3.1.5.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /tar/-/tar-7.5.16.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/tar/-/tar-7.5.16.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /chownr/-/chownr-3.0.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/chownr/-/chownr-3.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /is-fullwidth-code-point/-/is-fullwidth-code-point-5.1.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/is-fullwidth-code-point/-/is-fullwidth-code-point-5.1.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /slice-ansi/-/slice-ansi-7.1.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/slice-ansi/-/slice-ansi-7.1.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /is-unicode-supported/-/is-unicode-supported-1.3.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/is-unicode-supported/-/is-unicode-supported-1.3.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /wrap-ansi/-/wrap-ansi-9.0.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/wrap-ansi/-/wrap-ansi-9.0.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /wrap-ansi/-/wrap-ansi-9.0.2.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/wrap-ansi/-/wrap-ansi-9.0.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /brace-expansion/-/brace-expansion-5.0.6.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/brace-expansion/-/brace-expansion-5.0.6.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /yallist/-/yallist-5.0.0.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/yallist/-/yallist-5.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /minimatch/-/minimatch-10.2.5.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/minimatch/-/minimatch-10.2.5.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /tar/-/tar-7.5.16.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/tar/-/tar-7.5.16.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /balanced-match/-/balanced-match-4.0.4.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/balanced-match/-/balanced-match-4.0.4.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /lru-cache/-/lru-cache-10.4.3.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/lru-cache/-/lru-cache-10.4.3.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /chownr/-/chownr-3.0.0.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/chownr/-/chownr-3.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /isexe/-/isexe-3.1.5.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/isexe/-/isexe-3.1.5.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /entities/-/entities-7.0.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/entities/-/entities-7.0.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /iconv-lite/-/iconv-lite-0.6.3.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/iconv-lite/-/iconv-lite-0.6.3.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /lru-cache/-/lru-cache-11.5.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/lru-cache/-/lru-cache-11.5.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /which/-/which-5.0.0.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/which/-/which-5.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /which/-/which-5.0.0.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/which/-/which-5.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /hosted-git-info/-/hosted-git-info-8.1.0.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/hosted-git-info/-/hosted-git-info-8.1.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /isexe/-/isexe-3.1.5.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/isexe/-/isexe-3.1.5.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /which/-/which-5.0.0.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/which/-/which-5.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /node-addon-api/-/node-addon-api-7.1.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/node-addon-api/-/node-addon-api-7.1.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /lru-cache/-/lru-cache-10.4.3.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/lru-cache/-/lru-cache-10.4.3.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /lru-cache/-/lru-cache-10.4.3.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/lru-cache/-/lru-cache-10.4.3.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /isexe/-/isexe-3.1.5.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/isexe/-/isexe-3.1.5.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /lru-cache/-/lru-cache-10.4.3.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/lru-cache/-/lru-cache-10.4.3.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /json-schema-traverse/-/json-schema-traverse-0.4.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/json-schema-traverse/-/json-schema-traverse-0.4.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /wrap-ansi/-/wrap-ansi-8.1.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/wrap-ansi/-/wrap-ansi-8.1.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /ajv/-/ajv-6.15.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/ajv/-/ajv-6.15.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /emoji-regex/-/emoji-regex-8.0.0.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/emoji-regex/-/emoji-regex-8.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /string-width/-/string-width-5.1.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/string-width/-/string-width-5.1.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /emoji-regex/-/emoji-regex-9.2.2.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/emoji-regex/-/emoji-regex-9.2.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /ansi-styles/-/ansi-styles-4.3.0.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/ansi-styles/-/ansi-styles-4.3.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /semver/-/semver-6.3.1.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/semver/-/semver-6.3.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /convert-source-map/-/convert-source-map-2.0.0.tgz HTTP/1.1 status=200 upstream=172.19.0.2:4873 cache=MISS uri="/convert-source-map/-/convert-source-map-2.0.0.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /ansi-regex/-/ansi-regex-5.0.1.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/ansi-regex/-/ansi-regex-5.0.1.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /minipass/-/minipass-3.3.6.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/minipass/-/minipass-3.3.6.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /lru-cache/-/lru-cache-10.4.3.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/lru-cache/-/lru-cache-10.4.3.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /npm-package-arg/-/npm-package-arg-12.0.2.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/npm-package-arg/-/npm-package-arg-12.0.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /lru-cache/-/lru-cache-10.4.3.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/lru-cache/-/lru-cache-10.4.3.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /npm-package-arg/-/npm-package-arg-12.0.2.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/npm-package-arg/-/npm-package-arg-12.0.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /wrap-ansi/-/wrap-ansi-9.0.2.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/wrap-ansi/-/wrap-ansi-9.0.2.tgz" args="-"
nginx-1  | 172.19.0.1 - GET /semver/-/semver-6.3.1.tgz HTTP/1.1 status=200 upstream=- cache=HIT uri="/semver/-/semver-6.3.1.tgz" args="-"
